"id","x","y","bio1","bio12","climColor","geoColor"
1665,108.333333333333,1.66666666666666,0.906292440018108,0.967858759619737,"#2CF100","#B58F00"
1666,111.666666666667,1.66666666666666,0.871887732005432,0.98596650067904,"#1EEF00","#B89300"
1667,115,1.66666666666666,0.721593481213219,0.990493435943866,"#00E015","#BB9600"
1668,118.333333333333,1.66666666666666,0.869624264373019,0.898596650067904,"#30E100","#BD9900"
1669,121.666666666667,1.66666666666666,0.802625622453599,0.869171570846537,"#21D300","#C09C00"
1670,125,1.66666666666666,0.798098687188773,0.916704391127207,"#14DB00","#C29F00"
1671,128.333333333333,1.66666666666666,0.842462652784065,0.90493435943866,"#26DE00","#C5A200"
1672,131.666666666667,1.66666666666666,0.927116342236306,0.918515165233137,"#3EEC00","#C7A500"
1673,171.666666666667,1.66666666666666,0.98234495246718,0.902218198279765,"#52F200","#E3C400"
1674,175,1.66666666666666,0.98596650067904,0.802625622453599,"#6DE700","#E5C700"
1675,-171.666666666667,-1.66666666666667,0.991851516523314,0.482118605703938,"#D6CD00","#2700E3"
1676,-161.666666666667,-1.66666666666667,0.983703033046627,0.747397012222725,"#7CE100","#2800DD"
1677,-91.6666666666667,-1.66666666666667,0.705296514259846,0.437301946582164,"#8E6200","#3500A9"
1678,-88.3333333333333,-1.66666666666667,0.698053417836125,0.563603440470801,"#648B00","#3600A7"
1679,-81.6666666666667,-1.66666666666667,0.757356269805342,0.441376188320507,"#9D7900","#3800A1"
1680,-78.3333333333333,-1.66666666666667,0.625622453598914,0.867360796740607,"#00BE23","#39009E"
1681,-75,-1.66666666666667,0.836577636939792,0.959257582616569,"#18E700","#3A009B"
1682,-71.6666666666667,-1.66666666666667,0.861023087369851,0.963331824354912,"#1FEA00","#3B0098"
1683,-68.3333333333333,-1.66666666666667,0.826618379357175,0.980534178361249,"#10E900","#3D0095"
1684,-65,-1.66666666666667,0.885468537799909,0.954730647351743,"#29EC00","#3E0092"
1685,-61.6666666666667,-1.66666666666667,0.929832503395201,0.92258940697148,"#3DED00","#40008F"
1686,-58.3333333333333,-1.66666666666667,0.937980986871888,0.913988229968311,"#42ED00","#41008C"
1687,-55,-1.66666666666667,0.874151199637845,0.886826618379357,"#35E000","#430089"
1688,-51.6666666666667,-1.66666666666667,0.909008601177003,0.915346310547759,"#39E900","#450086"
1689,-48.3333333333333,-1.66666666666667,0.918062471706655,0.928021729289271,"#39EC00","#470083"
1690,-45,-1.66666666666667,0.925758261656858,0.885921231326392,"#45E800","#4A007F"
1691,-41.6666666666667,-1.66666666666667,0.951109099139882,0.759619737437755,"#6FDC00","#4C007C"
1692,-38.3333333333333,-1.66666666666667,0.946129470348574,0.722046174739701,"#79D700","#4F0079"
1693,5,-1.66666666666667,0.791308284291535,0.98415572657311,"#04E600","#610022"
1694,8.33333333333334,-1.66666666666667,0.829787234042553,0.892711634223631,"#25DB00","#620018"
1695,11.6666666666667,-1.66666666666667,0.764599366229063,0.860117700316886,"#16CC00","#630010"
1696,15,-1.66666666666667,0.760977818017202,0.856043458578542,"#15CB00","#650007"
1697,18.3333333333333,-1.66666666666667,0.812132186509733,0.850158442734269,"#29D100","#670100"
1698,21.6666666666667,-1.66666666666667,0.771389769126302,0.879130828429153,"#14D000","#6A0900"
1699,25,-1.66666666666667,0.772747849705749,0.861023087369851,"#19CD00","#6D1000"
1700,28.3333333333333,-1.66666666666667,0.652784065187868,0.822091444092349,"#00B60E","#701700"
1701,31.6666666666667,-1.66666666666667,0.655500226346763,0.727478497057492,"#0CA000","#731E00"
1702,35,-1.66666666666667,0.628791308284292,0.645993662290629,"#1B8600","#762400"
1703,38.3333333333333,-1.66666666666667,0.707107288365776,0.566319601629697,"#678E00","#792A00"
1704,41.6666666666667,-1.66666666666667,0.958352195563603,0.439565414214577,"#D0B400","#7C3000"
1705,71.6666666666667,-1.66666666666667,0.96650067904029,0.927569035762789,"#47F300","#985D00"
1706,75,-1.66666666666667,0.96650067904029,0.921684019918515,"#48F200","#9B6100"
1707,98.3333333333334,-1.66666666666667,0.919873245812585,0.991851516523314,"#2BF600","#AF7C00"
1708,101.666666666667,-1.66666666666667,0.803078315980082,0.950203712086917,"#0FE100","#B17F00"
1709,105,-1.66666666666667,0.939791760977818,0.935717519239475,"#3DF000","#B48300"
1710,108.333333333333,-1.66666666666667,0.92258940697148,0.96831145314622,"#31F300","#B78600"
1711,111.666666666667,-1.66666666666667,0.87505658669081,0.961973743775464,"#24EC00","#B98900"
1712,115,-1.66666666666667,0.858759619737438,0.956541421457673,"#20E900","#BC8C00"
1713,118.333333333333,-1.66666666666667,0.744228157537347,0.908555907650521,"#03D300","#BE9000"
1714,121.666666666667,-1.66666666666667,0.752829334540516,0.885015844273427,"#0CCF00","#C19300"
1715,125,-1.66666666666667,0.853779990946129,0.896785875961974,"#2CDF00","#C39600"
1716,128.333333333333,-1.66666666666667,0.847442281575373,0.880941602535084,"#2DDB00","#C69900"
1717,131.666666666667,-1.66666666666667,0.856948845631507,0.958804889090086,"#1FE900","#C89C00"
1718,135,-1.66666666666667,0.814848347668628,0.952014486192847,"#12E300","#CB9F00"
1719,138.333333333333,-1.66666666666667,0.85740153915799,0.967406066093255,"#1DEA00","#CDA200"
1720,141.666666666667,-1.66666666666667,0.815301041195111,0.928474422815754,"#18DF00","#CFA500"
1721,145,-1.66666666666667,0.912177455862381,0.985513807152558,"#2AF400","#D2A700"
1722,148.333333333333,-1.66666666666667,0.92077863286555,0.989588048890901,"#2CF600","#D4AA00"
1723,151.666666666667,-1.66666666666667,0.905839746491625,0.973291081937528,"#2BF100","#D6AD00"
1724,155,-1.66666666666667,0.953825260298778,0.983703033046627,"#37F900","#D8B000"
1725,168.333333333333,-1.66666666666667,0.980986871887732,0.880036215482119,"#57EF00","#E1BA00"
1726,175,-1.66666666666667,0.992304210049796,0.770937075599819,"#78E500","#E5BF00"
1727,178.333333333333,-1.66666666666667,0.995925758261657,0.846989588048891,"#64EE00","#E8C100"
1728,-175,-5,0.991851516523314,0.756903576278859,"#7CE300","#2F00E6"
1729,-171.666666666667,-5,0.990493435943866,0.667722951561793,"#98DC00","#3000E4"
1730,-155,-5,0.99818922589407,0.768220914440923,"#7AE600","#3200D9"
1731,-81.6666666666667,-5,0.712539610683567,0.0642824807605251,"#D70010","#4400A3"
1732,-78.3333333333333,-5,0.648709823449525,0.751018560434586,"#02A400","#4500A1"
1733,-75,-5,0.885921231326392,0.912177455862381,"#32E600","#47009E"
1734,-71.6666666666667,-5,0.842009959257583,0.942507922136713,"#1DE400","#48009B"
1735,-68.3333333333333,-5,0.832956088727931,0.946582163875057,"#1AE400","#4A0098"
1736,-65,-5,0.883657763693979,0.943866002716161,"#2AEA00","#4B0095"
1737,-61.6666666666667,-5,0.90493435943866,0.931643277501132,"#34EB00","#4D0093"
1738,-58.3333333333333,-5,0.913988229968311,0.909461294703486,"#3CE900","#4F0090"
1739,-55,-5,0.837483023992757,0.890448166591218,"#28DB00","#51008D"
1740,-51.6666666666667,-5,0.798551380715256,0.870529651425985,"#1FD300","#54008A"
1741,-48.3333333333333,-5,0.874603893164328,0.852421910366682,"#3EDB00","#560087"
1742,-45,-5,0.897238569488456,0.784517881394296,"#57D500","#590084"
1743,-41.6666666666667,-5,0.847894975101856,0.693979176097782,"#64C100","#5B0081"
1744,-38.3333333333333,-5,0.882752376641014,0.609778180172024,"#8FC100","#5E007E"
1745,-35,-5,0.796740606609325,0.576278859212313,"#82A900","#62007C"
1746,-31.6666666666667,-5,0.931643277501132,0.769578995020371,"#66DA00","#650079"
1747,11.6666666666667,-5,0.789950203712087,0.724309642372114,"#46B900","#6D0017"
1748,15,-5,0.736079674060661,0.777274784970575,"#21B800","#6E0010"
1749,18.3333333333333,-5,0.741964689904934,0.828881846989588,"#15C300","#700008"
1750,21.6666666666667,-5,0.767315527387958,0.837935717519239,"#1CC800","#720001"
1751,25,-5,0.777727478497057,0.796740606609325,"#2BC200","#740600"
1752,28.3333333333333,-5,0.697600724309642,0.74468085106383,"#1AAB00","#770D00"
1753,31.6666666666667,-5,0.693073789044817,0.662290629244002,"#349900","#791400"
1754,35,-5,0.664101403349932,0.56858306926211,"#538000","#7C1A00"
1755,38.3333333333333,-5,0.714350384789498,0.622453598913536,"#4E9700","#7E2000"
1756,41.6666666666667,-5,0.853327297419647,0.694884563150747,"#66C200","#812600"
1757,51.6666666666667,-5,0.878678134902671,0.838841104572205,"#42DA00","#8A3600"
1758,55,-5,0.863286555002263,0.895427795382526,"#2FE000","#8D3B00"
1759,71.6666666666667,-5,0.958804889090086,0.930285196921684,"#44F200","#9B5300"
1760,101.666666666667,-5,0.788139429606157,0.971933001358081,"#05E300","#B37600"
1761,105,-5,0.861928474422816,0.948392937980987,"#23E800","#B67A00"
1762,108.333333333333,-5,0.927569035762789,0.888184698958805,"#45E800","#B87D00"
1763,111.666666666667,-5,0.91896785875962,0.924852874603893,"#3AEC00","#BB8000"
1764,115,-5,0.914440923494794,0.923494794024445,"#39EB00","#BD8400"
1765,118.333333333333,-5,0.816206428248076,0.916251697600724,"#1BDD00","#C08700"
1766,121.666666666667,-5,0.845631507469443,0.891353553644183,"#2ADD00","#C28A00"
1767,125,-5,0.835219556360344,0.867813490267089,"#2DD700","#C58D00"
1768,128.333333333333,-5,0.844273426889996,0.927116342236306,"#22E200","#C79000"
1769,131.666666666667,-5,0.893164327750113,0.930737890448167,"#30E900","#CA9300"
1770,135,-5,0.750113173381621,0.957446808510638,"#00DD05","#CC9600"
1771,138.333333333333,-5,0.693979176097782,0.987324581258488,"#00DD1F","#CE9900"
1772,141.666666666667,-5,0.730194658216388,0.990946129470349,"#00E112","#D09C00"
1773,145,-5,0.679040289723857,0.953372566772295,"#00D51E","#D39F00"
1774,148.333333333333,-5,0.754640108646446,0.971027614305115,"#00E006","#D5A200"
1775,151.666666666667,-5,0.790855590765052,0.985061113626075,"#04E600","#D7A500"
1776,155,-5,0.848347668628339,0.977818017202354,"#18EB00","#D9A800"
1777,158.333333333333,-5,0.948845631507469,0.974649162516976,"#37F700","#DCAA00"
1778,175,-5,0.987777274784971,0.960162969669534,"#46FA00","#E6B700"
1779,178.333333333333,-5,0.989135355364418,0.960615663196016,"#46FA00","#E8BA00"
1780,-161.666666666667,-8.33333333333334,0.976912630149389,0.931190583974649,"#49F500","#3A00DF"
1781,-158.333333333333,-8.33333333333334,0.972838388411046,0.880488909008601,"#54EE00","#3A00DD"
1782,-151.666666666667,-8.33333333333334,0.983703033046627,0.835672249886827,"#63EA00","#3C00D9"
1785,-81.6666666666667,-8.33333333333334,0.664554096876415,0.0153915799004074,"#DD002B","#5000A6"
1786,-78.3333333333333,-8.33333333333334,0.534178361249434,0.297872340425532,"#8D0031","#5100A4"
1787,-75,-8.33333333333334,0.766862833861476,0.868266183793572,"#15CE00","#5300A1"
1788,-71.6666666666667,-8.33333333333334,0.819375282933454,0.893617021276596,"#21D900","#55009E"
1789,-68.3333333333333,-8.33333333333334,0.810774105930285,0.907650520597555,"#1BDB00","#56009C"
1790,-65,-8.33333333333334,0.864191942055229,0.897238569488456,"#2FE000","#580099"
1791,-61.6666666666667,-8.33333333333334,0.835672249886827,0.913535536441829,"#22DF00","#5A0096"
1792,-58.3333333333333,-8.33333333333334,0.832503395201449,0.911272068809416,"#21DE00","#5D0094"
1793,-55,-8.33333333333334,0.794929832503395,0.91715708465369,"#13DA00","#5F0091"
1794,-51.6666666666667,-8.33333333333334,0.797193300135808,0.882299683114531,"#1CD400","#61008E"
1795,-48.3333333333333,-8.33333333333334,0.862381167949298,0.848800362154821,"#3BD900","#64008C"
1796,-45,-8.33333333333334,0.834314169307379,0.690357627885921,"#61BD00","#670089"
1797,-41.6666666666667,-8.33333333333334,0.828429153463106,0.549569941149842,"#99B000","#6A0087"
1798,-38.3333333333333,-8.33333333333334,0.734721593481213,0.536441828881847,"#829500","#6D0084"
1799,-35,-8.33333333333334,0.717519239474876,0.663196016296967,"#3F9F00","#710082"
1800,-15,-8.33333333333334,0.799004074241738,0.162064282480761,"#CF2500","#760060"
1801,11.6666666666667,-8.33333333333334,0.821638750565867,0.50701674966048,"#ACAD00","#75001E"
1802,15,-8.33333333333334,0.708012675418741,0.646899049343594,"#419A00","#760017"
1803,18.3333333333333,-8.33333333333334,0.68130375735627,0.791760977818017,"#06B300","#780010"
1804,21.6666666666667,-8.33333333333334,0.705749207786329,0.803078315980082,"#0DB900","#7A0009"
1805,25,-8.33333333333334,0.703938433680398,0.749207786328655,"#1CAD00","#7B0002"
1806,28.3333333333333,-8.33333333333334,0.690357627885921,0.685830692621096,"#2A9D00","#7D0500"
1807,31.6666666666667,-8.33333333333334,0.688999547306474,0.680398370303305,"#2C9C00","#800B00"
1808,35,-8.33333333333334,0.65323675871435,0.661385242191037,"#228F00","#821100"
1809,38.3333333333333,-8.33333333333334,0.782254413761883,0.709370755998189,"#48B500","#841700"
1810,45,-8.33333333333334,0.856043458578542,0.692168401991851,"#68C200","#892200"
1811,48.3333333333333,-8.33333333333334,0.870529651425985,0.677229515617927,"#72C400","#8C2800"
1812,51.6666666666667,-8.33333333333334,0.879583521955636,0.761883205070167,"#59CF00","#8E2D00"
1813,55,-8.33333333333334,0.892258940697148,0.872340425531915,"#3EE100","#913200"
1814,71.6666666666667,-8.33333333333334,0.954730647351743,0.932095971027614,"#43F200","#9E4A00"
1815,105,-8.33333333333334,0.841104572204617,0.991398822996831,"#13EC00","#B87100"
1816,108.333333333333,-8.33333333333334,0.75871435038479,0.966953372566772,"#00DF04","#BA7400"
1817,111.666666666667,-8.33333333333334,0.804436396559529,0.891806247170665,"#1CD700","#BD7800"
1818,115,-8.33333333333334,0.790402897238569,0.848347668628339,"#22CE00","#BF7B00"
1819,118.333333333333,-8.33333333333334,0.761883205070167,0.845178813942961,"#18C900","#C27F00"
1820,121.666666666667,-8.33333333333334,0.768673607967406,0.799004074241738,"#27C100","#C48200"
1821,125,-8.33333333333334,0.789497510185604,0.763693979176098,"#39BF00","#C68500"
1822,128.333333333333,-8.33333333333334,0.894069714803078,0.820280669986419,"#4CDA00","#C98800"
1823,131.666666666667,-8.33333333333334,0.937075599818923,0.869624264373019,"#4DE700","#CB8B00"
1824,135,-8.33333333333334,0.916704391127207,0.895880488909009,"#40E800","#CD8E00"
1825,138.333333333333,-8.33333333333334,0.889542779538253,0.90674513354459,"#35E500","#D09100"
1826,141.666666666667,-8.33333333333334,0.881394296061566,0.909913988229968,"#31E500","#D29400"
1827,145,-8.33333333333334,0.751923947487551,0.978723404255319,"#00E108","#D49700"
1828,148.333333333333,-8.33333333333334,0.70076957899502,0.934359438660027,"#00D312","#D69A00"
1829,151.666666666667,-8.33333333333334,0.864644635581711,0.984608420099593,"#1CEE00","#D99D00"
1830,155,-8.33333333333334,0.909461294703486,0.995925758261657,"#27F500","#DBA000"
1831,158.333333333333,-8.33333333333334,0.873698506111363,0.976912630149389,"#20EE00","#DDA300"
1832,161.666666666667,-8.33333333333334,0.834766862833861,0.968764146672703,"#15E800","#DFA500"
1833,168.333333333333,-8.33333333333334,0.948845631507469,0.996378451788139,"#33FA00","#E3AB00"
1834,178.333333333333,-8.33333333333334,0.984608420099593,0.979628791308284,"#40FC00","#E9B200"
1835,-175,-11.6666666666667,0.944318696242644,0.975554549569941,"#36F700","#4000E9"
1836,-171.666666666667,-11.6666666666667,0.961068356722499,0.986419194205523,"#38FA00","#4100E7"
1837,-165,-11.6666666666667,0.969669533725668,0.957899502037121,"#41F700","#4200E2"
1838,-161.666666666667,-11.6666666666667,0.974196468990493,0.923947487550928,"#4AF400","#4200E0"
1840,-78.3333333333333,-11.6666666666667,0.529198732458126,0.0493435943866003,"#D0005B","#5D00A7"
1841,-75,-11.6666666666667,0.527840651878678,0.649162516976007,"#007626","#5F00A4"
1842,-71.6666666666667,-11.6666666666667,0.707559981892259,0.881394296061566,"#00C905","#6100A2"
1843,-68.3333333333333,-11.6666666666667,0.818469895880489,0.864644635581711,"#28D400","#63009F"
1844,-65,-11.6666666666667,0.857854232684473,0.830692621095518,"#3ED500","#65009D"
1845,-61.6666666666667,-11.6666666666667,0.735626980534178,0.859665006790403,"#0BC800","#67009B"
1846,-58.3333333333333,-11.6666666666667,0.751471253961068,0.881846989588049,"#0CCE00","#6A0098"
1847,-55,-11.6666666666667,0.786328655500226,0.887732005432322,"#17D400","#6C0096"
1848,-51.6666666666667,-11.6666666666667,0.875509280217293,0.858306926210955,"#3CDC00","#6F0093"
1849,-48.3333333333333,-11.6666666666667,0.85921231326392,0.823449524671797,"#40D400","#720091"
1850,-45,-11.6666666666667,0.750565866908103,0.704843820733363,"#3DAD00","#75008F"
1851,-41.6666666666667,-11.6666666666667,0.701222272521503,0.567224988682662,"#648C00","#78008C"
1852,-38.3333333333333,-11.6666666666667,0.726573110004527,0.625169760072431,"#529B00","#7B008A"
1853,-35,-11.6666666666667,0.780443639655953,0.752376641014033,"#39BB00","#7F0088"
1854,11.6666666666667,-11.6666666666667,0.721140787686736,0.306926210955183,"#A73200","#7D0024"
1855,15,-11.6666666666667,0.650520597555455,0.676324128564961,"#1B9200","#7E001D"
1856,18.3333333333333,-11.6666666666667,0.636487098234495,0.752829334540516,"#00A304","#800016"
1857,21.6666666666667,-11.6666666666667,0.64961521050249,0.751471253961068,"#03A500","#810010"
1858,25,-11.6666666666667,0.635129017655047,0.74830239927569,"#00A203","#830009"
1859,28.3333333333333,-11.6666666666667,0.636939791760978,0.734268899954731,"#019F00","#840003"
1860,31.6666666666667,-11.6666666666667,0.657311000452694,0.682209144409235,"#1C9500","#860300"
1861,35,-11.6666666666667,0.678587596197374,0.733363512901765,"#15A500","#880900"
1862,38.3333333333333,-11.6666666666667,0.778632865550023,0.684472612041648,"#4FB000","#8A0F00"
1863,41.6666666666667,-11.6666666666667,0.813037573562698,0.689904934359439,"#5AB900","#8C1500"
1864,45,-11.6666666666667,0.745586238116795,0.853327297419647,"#10C800","#8F1A00"
1865,48.3333333333333,-11.6666666666667,0.8415572657311,0.794477138976913,"#42CD00","#911F00"
1866,51.6666666666667,-11.6666666666667,0.877772747849706,0.729289271163422,"#62CB00","#932500"
1867,55,-11.6666666666667,0.904481665912177,0.832956088727931,"#4CDD00","#962A00"
1868,98.3333333333334,-11.6666666666667,0.904481665912177,0.875961973743775,"#41E300","#B56100"
1869,105,-11.6666666666667,0.826165685830693,0.864191942055229,"#2BD500","#BA6900"
1870,118.333333333333,-11.6666666666667,0.817564508827524,0.731100045269353,"#4DBF00","#C47700"
1871,121.666666666667,-11.6666666666667,0.853327297419647,0.732910819375283,"#59C600","#C67A00"
1872,125,-11.6666666666667,0.900407424173834,0.761430511543685,"#5FD300","#C87D00"
1873,131.666666666667,-11.6666666666667,0.956541421457673,0.79583521955636,"#66E100","#CD8300"
1874,135,-11.6666666666667,0.923494794024445,0.750113173381621,"#6AD600","#CF8700"
1875,138.333333333333,-11.6666666666667,0.919420552286102,0.7922136713445,"#5CDA00","#D18A00"
1876,141.666666666667,-11.6666666666667,0.87324581258488,0.847894975101856,"#3EDA00","#D38D00"
1877,145,-11.6666666666667,0.849705749207786,0.837030330466274,"#39D500","#D69000"
1878,148.333333333333,-11.6666666666667,0.783159800814848,0.899049343594387,"#13D600","#D89300"
1879,151.666666666667,-11.6666666666667,0.850611136260751,0.955183340878225,"#1DE800","#DA9500"
1880,155,-11.6666666666667,0.859665006790403,0.942055228610231,"#23E700","#DC9800"
1881,158.333333333333,-11.6666666666667,0.860570393843368,0.947487550928022,"#22E800","#DE9B00"
1882,161.666666666667,-11.6666666666667,0.829334540516071,0.982797645993662,"#11EA00","#E09E00"
1883,165,-11.6666666666667,0.902218198279765,0.996831145314622,"#25F400","#E2A100"
1884,168.333333333333,-11.6666666666667,0.883205070167497,0.999094612947035,"#1EF200","#E4A300"
1885,178.333333333333,-11.6666666666667,0.931643277501132,0.987777274784971,"#2FF700","#EBAB00"
1886,-178.333333333333,-15,0.866002716161159,0.951561792666365,"#23E900","#4800EC"
1887,-175,-15,0.895880488909009,0.948845631507469,"#2DEC00","#4800EA"
1888,-171.666666666667,-15,0.831598008148484,0.986871887732005,"#11EB00","#4900E8"
1889,-168.333333333333,-15,0.869171570846537,0.998641919420552,"#1AF100","#4A00E6"
1890,-161.666666666667,-15,0.944318696242644,0.940244454504301,"#3EF200","#4B00E2"
1891,-155,-15,0.915799004074242,0.860570393843368,"#48E300","#4D00DE"
1892,-151.666666666667,-15,0.893617021276596,0.884110457220462,"#3CE200","#4D00DC"
1897,-75,-15,0.512901765504753,0.00995925758261657,"#D80067","#6B00A8"
1898,-71.6666666666667,-15,0.43141693073789,0.00995925758261657,"#D90089","#6D00A6"
1899,-68.3333333333333,-15,0.581711181530104,0.756450882752377,"#009E20","#6F00A3"
1900,-65,-15,0.805794477138977,0.871887732005432,"#22D400","#7100A1"
1901,-61.6666666666667,-15,0.74468085106383,0.765052059755545,"#28B700","#73009F"
1902,-58.3333333333333,-15,0.756450882752377,0.82571299230421,"#1BC400","#76009D"
1903,-55,-15,0.736985061113626,0.834766862833861,"#12C300","#79009A"
1904,-51.6666666666667,-15,0.787686736079674,0.821638750565867,"#28C800","#7C0098"
1905,-48.3333333333333,-15,0.72702580353101,0.813490267089181,"#13BE00","#7F0096"
1906,-45,-15,0.716161158895428,0.682661837935718,"#37A200","#820094"
1907,-41.6666666666667,-15,0.675871435038479,0.598008148483477,"#488800","#850092"
1908,-38.3333333333333,-15,0.719330013580806,0.76414667270258,"#1EB300","#890090"
1909,-5,-15,0.614305115436849,0.521502942507922,"#596800","#84004D"
1910,11.6666666666667,-15,0.66545948392938,0.167043911272069,"#BC000D","#85002A"
1911,15,-15,0.645540968764147,0.607967406066093,"#358100","#860023"
1912,18.3333333333333,-15,0.648257129923042,0.633318243549117,"#2A8800","#87001D"
1913,21.6666666666667,-15,0.657763693979176,0.643277501131734,"#2B8C00","#880016"
1914,25,-15,0.654142145767316,0.645540968764147,"#288C00","#8A0010"
1915,28.3333333333333,-15,0.654594839293798,0.629696695337257,"#2F8800","#8B000A"
1916,31.6666666666667,-15,0.699411498415573,0.624264373019466,"#479300","#8D0004"
1917,35,-15,0.696242643730195,0.685377999094613,"#2D9E00","#8E0200"
1918,38.3333333333333,-15,0.743775464010865,0.719782707107288,"#35AF00","#900800"
1919,41.6666666666667,-15,0.781801720235401,0.641466727025804,"#61AB00","#920D00"
1920,45,-15,0.897691263014939,0.778632865550023,"#59D500","#941200"
1921,48.3333333333333,-15,0.722046174739701,0.837483023992757,"#0BC200","#961800"
1922,51.6666666666667,-15,0.734268899954731,0.900860117700317,"#01D000","#981D00"
1923,55,-15,0.838388411045722,0.705296514259846,"#5DC000","#9A2200"
1924,121.666666666667,-15,0.975554549569941,0.585332729741965,"#B2D400","#C87200"
1925,125,-15,0.93843368039837,0.704391127206881,"#7DD400","#CA7500"
1926,128.333333333333,-15,0.978270710728837,0.634676324128565,"#A0D700","#CD7900"
1927,131.666666666667,-15,0.932548664554097,0.651878678134903,"#8DCF00","#CF7C00"
1928,135,-15,0.930285196921684,0.63196016296967,"#94CD00","#D17F00"
1929,138.333333333333,-15,0.921231326392033,0.679945676776822,"#80CF00","#D38200"
1930,141.666666666667,-15,0.886826618379357,0.730194658216388,"#65CD00","#D58500"
1931,145,-15,0.805341783612494,0.743322770484382,"#45BF00","#D78800"
1932,148.333333333333,-15,0.830692621095518,0.806247170665459,"#3BCD00","#D98B00"
1933,165,-15,0.775464010864645,0.980986871887732,"#00E301","#E49900"
1934,168.333333333333,-15,0.759619737437755,0.956088727931191,"#00DD01","#E69C00"
1935,178.333333333333,-15,0.794477138976913,0.932548664554097,"#10DD00","#ECA400"
1936,-178.333333333333,-18.3333333333333,0.785875961973744,0.889542779538253,"#16D400","#5000ED"
1937,-175,-18.3333333333333,0.765052059755545,0.879583521955636,"#11D000","#5100EB"
1938,-168.333333333333,-18.3333333333333,0.765957446808511,0.896333182435491,"#0ED300","#5200E7"
1939,-158.333333333333,-18.3333333333333,0.808510638297872,0.854685377999095,"#27D100","#5500E1"
1940,-155,-18.3333333333333,0.904481665912177,0.858759619737438,"#45E100","#5500DF"
1941,-151.666666666667,-18.3333333333333,0.854685377999095,0.875509280217293,"#31DB00","#5600DD"
1942,-148.333333333333,-18.3333333333333,0.774105930285197,0.866455409687641,"#18CE00","#5700DB"
1947,-71.6666666666667,-18.3333333333333,0.54051607062019,0.00995925758261657,"#D8005C","#7800AA"
1948,-68.3333333333333,-18.3333333333333,0.436396559529199,0.00995925758261657,"#D90087","#7A00A8"
1949,-65,-18.3333333333333,0.574468085106383,0.598913535536442,"#0E6A00","#7D00A5"
1950,-61.6666666666667,-18.3333333333333,0.759167043911272,0.60389316432775,"#68A100","#7F00A3"
1951,-58.3333333333333,-18.3333333333333,0.811226799456768,0.723404255319149,"#4EBD00","#8200A1"
1952,-55,-18.3333333333333,0.77999094612947,0.788139429606157,"#2EC100","#85009F"
1953,-51.6666666666667,-18.3333333333333,0.722498868266184,0.815301041195111,"#11BD00","#88009D"
1954,-48.3333333333333,-18.3333333333333,0.693526482571299,0.780896333182435,"#0EB200","#8B009B"
1955,-45,-18.3333333333333,0.671797193300136,0.754640108646446,"#0CA900","#8E009A"
1956,-41.6666666666667,-18.3333333333333,0.684472612041648,0.710728836577637,"#1FA100","#920098"
1957,-38.3333333333333,-18.3333333333333,0.751018560434586,0.739248528746039,"#32B300","#950096"
1958,11.6666666666667,-18.3333333333333,0.608420099592576,0.0547759167043911,"#D1003A","#8D002F"
1959,15,-18.3333333333333,0.671344499773653,0.335445903123585,"#962600","#8D0028"
1960,18.3333333333333,-18.3333333333333,0.676324128564961,0.476233589859665,"#816D00","#8E0022"
1961,21.6666666666667,-18.3333333333333,0.670891806247171,0.471253961068357,"#806800","#8F001C"
1962,25,-18.3333333333333,0.66908103214124,0.493888637392485,"#7E7600","#900016"
1963,28.3333333333333,-18.3333333333333,0.652331371661385,0.561339972838388,"#517B00","#920010"
1964,31.6666666666667,-18.3333333333333,0.613852421910367,0.60208239022182,"#267600","#93000A"
1965,35,-18.3333333333333,0.756903576278859,0.679040289723857,"#49AA00","#940005"
1966,38.3333333333333,-18.3333333333333,0.806699864191942,0.751923947487551,"#43C000","#960100"
1967,41.6666666666667,-18.3333333333333,0.904481665912177,0.643730194658216,"#88C800","#980600"
1968,45,-18.3333333333333,0.765504753282028,0.784065187867814,"#2ABE00","#9A0B00"
1969,48.3333333333333,-18.3333333333333,0.644635581711182,0.843820733363513,"#00BA16","#9B1000"
1970,51.6666666666667,-18.3333333333333,0.742417383431417,0.972838388411046,"#00DF0B","#9D1500"
1971,58.3333333333333,-18.3333333333333,0.822996831145315,0.66545948392938,"#66B800","#A11F00"
1972,61.6666666666667,-18.3333333333333,0.76052512449072,0.686736079674061,"#47AD00","#A32400"
1973,65,-18.3333333333333,0.748755092802173,0.688546853779991,"#42AA00","#A52900"
1974,118.333333333333,-18.3333333333333,0.899049343594387,0.316432775011317,"#CB7500","#C86700"
1975,121.666666666667,-18.3333333333333,0.918515165233137,0.430511543684925,"#C7A500","#CA6B00"
1976,125,-18.3333333333333,0.941149841557266,0.446355817111815,"#CCB200","#CD6E00"
1977,128.333333333333,-18.3333333333333,0.891353553644183,0.43141693073789,"#C19E00","#CF7100"
1978,131.666666666667,-18.3333333333333,0.861475780896333,0.437754640108646,"#B99800","#D17500"
1979,135,-18.3333333333333,0.855138071525577,0.421004979628791,"#B98F00","#D37800"
1980,138.333333333333,-18.3333333333333,0.833408782254414,0.509280217292893,"#AEB000","#D57B00"
1981,141.666666666667,-18.3333333333333,0.880488909008601,0.574920778632866,"#9DBE00","#D77E00"
1982,145,-18.3333333333333,0.701674966047986,0.657763693979176,"#3A9A00","#D98100"
